merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
MCH1652,Tripathi-Vasa,5311,Department Store,Private Limited,Amritsar,Punjab,2025-08-03,7462856821,Inactive,1419.63
MCH4604,"Som, Kalla And Dada",5699,Apparel & Fashion,Sole Proprietor,Chennai,Tamil Nadu,2024-07-02,,Active,1478.97
MCH9380,Chakrabarti Group,5812,Restaurants & Food,Private Limited,Ludhiana,Punjab,2023-11-23,ECMM7078142170981,Active,199.0
MCH1015,Mannan-Subramaniam,7011,Hotel & Lodging,Individual,Hyderabad,Telangana,2024-05-19,,Active,
MCH8053,Chhabra Inc,4814,Telecom,Individual,Hyderabad,Telangana,2023-03-29,XXXX7777,Active,1235.44
MCH8033,"Kala, Mahal And Dash",5311,Department Store,Individual,Hyderabad,Telangana,2025-12-02,XXXX2251,Suspended,1390.13
MCH7260,Kunda Inc,7011,Hotel & Lodging,Private Limited,Jalandhar,Punjab,2024-06-20,,Active,391.11
MCH8713,"Shere, Loke And Butala",4814,Telecom,Private Limited,Delhi,Delhi,,,Inactive,
MCH6001,Murthy-Batra,7011,Hotel & Lodging,Sole Proprietor,Jalandhar,Punjab,2024-08-31,DRAQ5734718978671,Active,1116.47
MCH1792,Palan-Naidu,5699,Apparel & Fashion,Partnership,Bengaluru,Karnataka,2023-01-28,JXLM1363091809821,Active,443.5
MCH8129,"Devan, Ramesh And 0Ak",5311,Department Store,Individual,Kolkata,West Bengal,2025-03-22,XXXX5824,Active,2940.0
MCH1775,Karnik Inc,5411,Grocery,Private Limited,Lucknow,Uttar Pradesh,2023-04-13,MCRQ9864671908344,Active,313.0
MCH6593,"Thakur, V0Hra And Kar",5411,Grocery,Private Limited,Hyderabad,Telangana,2025-05-26,,Active,5861.0
MCH5556,Pau-Kale,5912,Medical,Private Limited,Mumbai,Maharashtra,2023-10-31,FLTM9160494360696,Active,513.95
MCH2024,"Ram, Manda And Chopra",4131,Transportation,Sole Proprietor,Pune,Maharashtra,2025-07-24,,Active,
MCH8932,"Venkatesh, Nayak And Ravel",5411,Miscellaneous,Private Limited,Lucknow,Uttar Pradesh,2023-01-01,STLO0893921270298,Active,1585.03
MCH4419,Gill-Ratta,5912,Medical,Sole Proprietor,Jaipur,Rajasthan,2024-09-15,ETZF4377515836271,Active,1442.51
MCH5856,"Wason, Savant And Bahl",,Miscellaneous,Individual,Mumbai,Maharashtra,2026-02-11,,Active,944.06
MCH1060,Goda And Sons,5311,Department Store,Sole Proprietor,Chennai,Tamil Nadu,2023-05-18,2862334269,Inactive,2371.8
MCH4433,"Patil, Subramanian And Madan",7011,Hotel & Lodging,Partnership,Kolkata,West Bengal,2023-01-23,KNSD2742017347383,Active,830.16
MCH9401,Ravi Llc,7011,Hotel & Lodging,Sole Proprietor,Pune,Maharashtra,2025-11-14,1215375647,Active,1824.72
MCH8098,"Babu, Gupta And Bir",5812,Restaurants & Food,Partnership,Lucknow,Uttar Pradesh,,FYXA2708849715447,Active,320.71
MCH7564,"Mahal, Thaman And Dani",5411,Books & Stationery,Sole Proprietor,Jalandhar,Punjab,2023-12-23,7935535958,Active,503.13
MCH7063,"Thaker, Grover And Mohanty",5411,Miscellaneous,Individual,Delhi,Delhi,2024-01-19,,Inactive,
MCH3040,"Dhar, Kunda And Desai",5411,Grocery,Partnership,Jaipur,Rajasthan,2025-03-05,,Active,267.0
MCH1237,Agarwal-Kibe,7011,Hotel & Lodging,Partnership,Mumbai,Maharashtra,2023-03-30,CKEI2680343648784,Active,750.84
MCH2014,Bali-Mani,7011,Hotel & Lodging,Individual,Pune,Maharashtra,2023-08-01,ARLE1914445816062,Active,8107.98
MCH5251,Sehgal-Yadav,5411,Grocery,Sole Proprietor,Bengaluru,Karnataka,2024-11-18,XUHW6533831586352,Active,625.43
MCH8967,Kade-Sama,5699,Apparel & Fashion,Partnership,Delhi,Delhi,2023-02-18,,Active,
MCH2350,Tata-Palla,5699,Apparel & Fashion,Private Limited,Jaipur,Rajasthan,2025-01-29,,Active,1391.95
MCH3093,"B0Ba1, Madan And Narain",5411,Miscellaneous,Individual,Jalandhar,Punjab,2025-06-12,6552427779,Inactive,2015.86
MCH8331,Yogi Inc,5999,Miscellaneous,Sole Proprietor,Bengaluru,Karnataka,2025-05-07,,Inactive,1372.86
MCH3005,"Saxena, Narain And Mander",5699,Apparel & Fashion,Private Limited,Kolkata,West Bengal,2024-03-25,RIGO9314848159457,Inactive,1149.79
MCH5957,Bose Plc,5942,Books & Stationery,Partnership,Jaipur,Rajasthan,2023-09-22,,Inactive,1309.17
MCH1320,Babu-Khatri,5699,Apparel & Fashion,Individual,Kolkata,West Bengal,2023-11-24,XXXX8923,Suspended,
MCH9984,"Dash, Radhakrishnan And Singh",4131,Transportation,Sole Proprietor,Amritsar,Punjab,2025-11-01,4065235597,Active,956.87
MCH5293,Pingle Plc,5999,Miscellaneous,Individual,Delhi,Delhi,2023-09-03,XXXX2228,Active,1088.29
MCH2133,Bose-Saraf,5999,Miscellaneous,Sole Proprietor,Mumbai,Maharashtra,2024-09-19,6035698626,Active,
MCH3470,Chopra-Garde,4814,Telecom,Individual,Bengaluru,Karnataka,2025-02-03,,Active,509.62
MCH1420,Aggarwal-Garde,4131,Transportation,Sole Proprietor,Mumbai,Maharashtra,2024-03-18,XXXX4337,Active,830.85
MCH1340,Pingle-Lad,5999,Miscellaneous,Individual,Chennai,Tamil Nadu,2023-09-02,,Active,
MCH5671,Bava-Arya,5699,Apparel & Fashion,Private Limited,Hyderabad,Telangana,2023-11-18,SNRX5730951285773,Active,2123.47
MCH2681,Upadhyay-Bava,7011,Hotel & Lodging,Individual,Pune,Maharashtra,2024-02-16,YHMW6591611383032,Active,230.72
MCH6745,Chaudry Plc,7011,Hotel & Lodging,Individual,Lucknow,Uttar Pradesh,2023-05-16,,Inactive,2605.91
MCH1647,Narula Llc,5699,Apparel & Fashion,Individual,Ludhiana,Punjab,2024-05-10,5628842369,Suspended,1898.14
MCH4578,"Pancha1, Ch0Pra And Ma11",5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2023-07-22,IFCV0550743259811,Inactive,2039.12
MCH3341,Ramesh Inc,5912,Pharmacy,Individual,Mumbai,Maharashtra,2024-11-15,,Active,1745.15
MCH1333,Sastry Plc,4814,Telecom,Individual,Amritsar,Punjab,2025-09-18,DIOZ5944277163234,Inactive,1548.51
MCH1174,Mander-Kari,5411,Grocery,Partnership,Jalandhar,Punjab,2023-05-01,,Active,1013.97
MCH8784,"Iyengar, Savant And Sehgal",4131,Transportation,Private Limited,Mumbai,Maharashtra,2024-01-12,,Active,575.0
MCH6017,Hayer Group,5812,Restaurants & Food,Private Limited,Mumbai,Maharashtra,2024-11-24,,Active,
MCH9763,Bhatnagar-Ramesh,5699,Apparel & Fashion,Individual,Bengaluru,Karnataka,2023-03-24,FAWR8699456284349,Active,2954.71
MCH4909,"Sharaf, Lalla And Rattan",,Books & Stationery,Sole Proprietor,Kolkata,West Bengal,2025-02-16,5725440715,Suspended,650.04
MCH6982,Manda And Sons,4814,Telecom,Partnership,Delhi,Delhi,2024-01-30,UKBI1493589511002,Inactive,
MCH4221,"Rastogi, Goda And Naidu",5999,Miscellaneous,Individual,Jalandhar,Punjab,,,Active,745.75
MCH1934,"Deol,Dugarandparmer",5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2025-06-26,,Active,2520.96
MCH7600,"Karnik, Thakur And Palla",5912,Medical,Sole Proprietor,Hyderabad,Telangana,2023-04-24,,Active,1154.91
MCH9745,Chaudhuri Plc,,Apparel & Fashion,Sole Proprietor,Pune,Maharashtra,2025-05-26,LAJQ5592021482333,Inactive,475.31
MCH4421,Natarajan-Borah,5999,Miscellaneous,Sole Proprietor,Mumbai,Maharashtra,2024-11-21,,Active,1261.07
MCH3490,Sachdev-Din,5411,Grocery,Individual,Delhi,Delhi,2023-02-21,VNMY8994386086089,Suspended,570.0
MCH8264,"Hayer, Pant And Suresh",4131,Transportation,Private Limited,Jaipur,Rajasthan,2025-01-03,WKHI8476650778332,Active,2906.17
MCH7567,Badal-Tripathi,5699,Apparel & Fashion,Partnership,Delhi,Delhi,2023-01-23,,Active,581.85
MCH6419,"Bhalla, Dubey And Salvi",5411,Medical,Sole Proprietor,Jaipur,Rajasthan,2024-01-15,,Active,3881.01
MCH6143,"Murthy, Kala And Mangat",5812,Restaurants & Food,Individual,Hyderabad,Telangana,2023-03-26,3144502115,Active,
MCH7681,"Aggarwal, Raj And Mand",5311,Retail,Individual,Amritsar,Punjab,2023-07-26,6309524938,Active,148.0
MCH4141,Sarkar And Sons,4814,Telecom,Partnership,Bengaluru,Karnataka,2023-06-10,,Active,1485.34
MCH8571,"Sahni, Arya And Guha",4131,Transportation,Private Limited,Kolkata,West Bengal,,XXXX6085,Active,1192.48
MCH6697,"Chanda, Chakraborty And Mand",4814,Telecom,Individual,Pune,Maharashtra,2025-09-29,4744924569,Active,706.35
MCH1881,"Bawa, Ganesan And Oak",5912,Medical,Partnership,Chennai,Tamil Nadu,2023-12-14,,On Hold,
MCH7586,Randhawainc,5812,Restaurants & Food,Partnership,Chennai,Tamil Nadu,2025-06-21,,Inactive,629.75
MCH8374,Nadig-Batra,5699,Apparel & Fashion,Partnership,Amritsar,Punjab,2024-02-21,VELJ0567478440820,Active,831.77
MCH1553,Basu-Varma,5942,Books & Stationery,Sole Proprietor,Kolkata,West Bengal,,,Active,1630.0
MCH7957,Keer-Khalsa,5411,Retail,Sole Proprietor,Amritsar,Punjab,2025-11-21,,Active,1690.94
MCH2250,Borra And Sons,5942,Books & Stationery,Individual,Hyderabad,Telangana,2024-07-18,XXXX4935,Active,
MCH7023,Mannan-Mallick,5999,Miscellaneous,Individual,Hyderabad,Telangana,,BQNS1502974429250,Active,1891.27
MCH5546,B0Rde Inc,5311,Retail,Individual,Ludhiana,Punjab,2024-09-27,JPIE0555435223526,Active,1430.97
MCH5494,Raja Ltd,5942,Books & Stationery,Partnership,Ludhiana,Punjab,2025-07-19,XXXX2189,Active,209.91
MCH9714,Issac-Pall,5912,Pharmacy,Private Limited,Chennai,Tamil Nadu,2024-07-06,,Inactive,925.43
MCH2532,Chad Inc,5999,Miscellaneous,Partnership,Jaipur,Rajasthan,2023-01-11,SDKV0929160095786,Inactive,351.38
MCH6776,"Khanna, Kadakia And Hans",5942,Books & Stationery,Partnership,Jalandhar,Punjab,2024-12-16,,Active,7527.28
MCH9208,Lala-Tiwari,5942,Books & Stationery,Partnership,Amritsar,Punjab,2023-05-17,,Inactive,338.09
MCH3930,Kashyap-Rastogi,5699,Apparel & Fashion,Individual,Lucknow,Uttar Pradesh,,XXXX4709,Active,510.04
MCH7618,"Thaman, Parikh And Dubey",7011,Hotel & Lodging,Private Limited,Delhi,Delhi,2025-11-22,SGHB3691205385794,Active,244.24
MCH7621,"Sankaran, Sur And Panchal",5812,Restaurants & Food,Individual,Jaipur,Rajasthan,2023-01-03,XXXX7790,Active,1992.6
MCH4589,"Sathe, Bumb And Shankar",5699,Apparel & Fashion,Sole Proprietor,Amritsar,Punjab,2024-10-27,XXXX1983,Active,76.99
MCH2191,"Choudhry, Rai And Chokshi",,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2025-04-14,,Active,3020.11
MCH8955,"Gade, Venkatesh And Bedi",5912,Miscellaneous,Sole Proprietor,Bengaluru,Karnataka,2023-05-13,LWFG7573237346886,Active,455.69
MCH3591,"Panchal, Balasubramanian And Dey",5942,Books & Stationery,Private Limited,Kolkata,West Bengal,2025-03-15,9832386733,Active,2193.61
MCH8221,Kala-Bajaj,5942,Books & Stationery,Sole Proprietor,Bengaluru,Karnataka,,5133526509,Inactive,1133.63
MCH2552,"Saran, Dyal And Wable",4814,Telecom,Partnership,Hyderabad,Telangana,2023-10-19,XXXX2290,Active,1588.96
MCH7784,Dave-Babu,5912,Medical,Partnership,Ludhiana,Punjab,2023-03-16,XXXX3111,Active,643.0
MCH1853,Narayanan-Chander,4131,Transportation,Sole Proprietor,Amritsar,Punjab,2023-10-10,GGYD8312524893538,Active,13872.38
MCH9201,Ramachandran Plc,4814,Telecom,Private Limited,Jaipur,Rajasthan,2024-10-02,,Active,1064.13
MCH3439,"Palan, Bora And Puri",5411,Grocery,Private Limited,Ludhiana,Punjab,2024-03-05,AHWJ3061043363701,Active,1840.58
MCH8163,"Sama, Pant And Tara",,Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,2025-06-13,,Active,
MCH4090,Dubegroup,5311,Department Store,Individual,Jaipur,Rajasthan,2024-06-12,NPEH3410333318653,Active,5497.54
MCH6751,Jhaveri-Rege,5942,Books & Stationery,Private Limited,Jalandhar,Punjab,2023-07-30,,Active,1649.91
MCH2770,Nagi Plc,5999,Miscellaneous,Individual,Jaipur,Rajasthan,2024-05-06,,Suspended,
MCH2274,Kade-Wadhwa,5699,Apparel & Fashion,Partnership,Delhi,Delhi,,,Active,
MCH4275,Raval-Bora,5812,Restaurants & Food,Sole Proprietor,Jaipur,Rajasthan,2024-04-18,3945076989,Active,1335.0
MCH5458,"Korpal, Venkatesh And Choudhary",7011,Hotel & Lodging,Individual,Jaipur,Rajasthan,2024-03-17,,Active,
MCH5997,"Kothari,Basuandkothari",5912,Medical,Sole Proprietor,Delhi,Delhi,2025-09-07,4059468429,Inactive,2459.46
MCH2675,Venkataraman-Rastogi,5942,Books & Stationery,Private Limited,Amritsar,Punjab,2025-06-23,YXGI4135701284971,Active,877.85
MCH5239,Saha Inc,5999,Miscellaneous,Individual,Lucknow,Uttar Pradesh,2025-09-29,,Active,6907.0
MCH3907,"Oza, Sachdev And Sarkar",5812,Restaurants & Food,Private Limited,Jalandhar,Punjab,,XXXX6224,Active,2184.56
MCH6009,"Nagar, Chowdhury And Raghavan",,Books & Stationery,Private Limited,Pune,Maharashtra,,XXXX6864,Active,1266.03
MCH8861,Prashad And Sons,5999,Miscellaneous,Individual,Chennai,Tamil Nadu,,XXXX5366,Active,
MCH2383,Dewan-Misra,4814,Telecom,Sole Proprietor,Ludhiana,Punjab,2023-05-09,,Active,923.06
MCH5141,Sinha Ltd,,Apparel & Fashion,Sole Proprietor,Jaipur,Rajasthan,2025-07-27,XXXX0376,Inactive,764.85
MCH5037,"Sekhon, Dhillon And Bath",5812,Restaurants & Food,Partnership,Delhi,Delhi,2024-10-01,8639611595,Suspended,
MCH7074,Lalla-Iyengar,,Pharmacy,Individual,Jalandhar,Punjab,2026-10-01,9351816139,Active,732.21
MCH6137,"Sidhu, Ahuja And Kumar",5812,Restaurants & Food,Partnership,Bengaluru,Karnataka,,510702134,Active,1574.67
MCH2115,Kohli-Doshi,4131,Travel,Sole Proprietor,Chennai,Tamil Nadu,2024-05-24,XXXX7245,Active,8526.65
MCH8177,"Ghose, Om And Dada",5912,Pharmacy,Individual,Jaipur,Rajasthan,2023-01-25,VAWO9622110634974,Active,578.46
MCH2946,Nagy-Jani,4131,Transportation,Sole Proprietor,Mumbai,Maharashtra,,1929586448,Active,316.0
MCH1973,Sastry Ltd,5699,Apparel & Fashion,Sole Proprietor,Chennai,Tamil Nadu,2024-12-23,,Active,1479.74
MCH7544,Narayan-Oommen,4814,Telecom,Individual,Jalandhar,Punjab,2023-06-29,RSLP3867431498538,Inactive,1478.06
MCH8393,Salvi Llc,7011,Hotel & Lodging,Partnership,Jalandhar,Punjab,2024-10-18,XXXX4953,Active,1230.0
MCH9393,"Sehgal, Chawla And Korpal",5812,Restaurants & Food,Individual,Amritsar,Punjab,2025-09-03,XXXX8440,Active,896.96
MCH2205,Parmer-Lad,5311,Department Store,Individual,Delhi,Delhi,2023-07-01,QDLE8658067283923,Active,986.0
MCH3908,Kanda Llc,5999,Miscellaneous,Sole Proprietor,Pune,Maharashtra,2024-05-07,2653904246,Active,
MCH4560,Shankar Ltd,4814,Telecom,Individual,Bengaluru,Karnataka,2025-06-12,,Active,1403.88
MCH7311,Jhaveri-Hans,7011,Hotel & Lodging,Sole Proprietor,Mumbai,Maharashtra,2025-12-05,RZUE2319491323812,Active,1009.0
MCH5472,Dua Group,5942,Books & Stationery,Private Limited,Ludhiana,Punjab,2024-09-23,2328427852,Active,778.0
MCH8851,"Kanda, Kohli And Thaman",5812,Restaurants & Food,Sole Proprietor,Jalandhar,Punjab,,,Suspended,5573.07
MCH9681,Bawa Plc,5699,Apparel & Fashion,Private Limited,Pune,Maharashtra,2024-01-09,,Active,1913.04
MCH8641,Rai And Sons,4131,Travel,Individual,Ludhiana,Punjab,2024-01-10,,Active,
MCH6468,Golla-Murty,4131,Transportation,Partnership,Hyderabad,Telangana,2024-06-20,,Active,
MCH8995,Mahajan Group,5999,Miscellaneous,Partnership,Jalandhar,Punjab,2023-09-12,XXXX2606,Active,2967.0
MCH1827,Saha Ltd,5999,Miscellaneous,Partnership,Pune,Maharashtra,2026-01-12,GFSK2439344528128,Active,790.89
MCH1529,"Sangha,Banerjeeandsengupta",7011,Hotel & Lodging,Private Limited,Ludhiana,Punjab,2023-02-06,,Inactive,1257.59
MCH8923,Raja-Sur,4131,Travel,Individual,Hyderabad,Telangana,2023-05-29,,Active,1033.58
MCH8464,"Kapadia, Sarin And Bhargava",5411,Grocery,Sole Proprietor,Ludhiana,Punjab,2024-07-19,,Active,1536.1
MCH8749,"Tara, Parmer And Walla",4131,Travel,Private Limited,Kolkata,West Bengal,2025-06-19,BWRP8229942592433,Inactive,584.1
MCH4298,Jain Group,4814,Telecom,Private Limited,Delhi,Delhi,2024-06-01,6571920723,Inactive,316.99
MCH8552,"Manne, Manda And Toor",4131,Travel,Sole Proprietor,Pune,Maharashtra,2023-08-19,,Active,
MCH5227,Gala Plc,7011,Hotel & Lodging,Partnership,Kolkata,West Bengal,2026-01-21,,Active,
MCH3323,Dey Plc,4814,Telecom,Sole Proprietor,Jaipur,Rajasthan,2024-12-24,XXXX2284,Inactive,559.08
MCH9199,Goda-Patel,4814,Telecom,Partnership,Lucknow,Uttar Pradesh,2024-12-23,3404405124,Active,992.24
MCH4745,Divan-Rao,5311,Department Store,Sole Proprietor,Jalandhar,Punjab,2023-05-12,9446528330,Active,778.92
MCH4463,"Kant, Varma And Madan",5411,Grocery,Individual,Amritsar,Punjab,2023-01-26,XXXX8058,Inactive,703.89
MCH8296,D’Alia-Kannan,,Miscellaneous,Partnership,Mumbai,Maharashtra,2023-07-29,,Active,659.86
MCH2585,Roy Llc,,Grocery,Sole Proprietor,Jaipur,Rajasthan,2025-10-13,2320667701,Active,2233.97
MCH6427,Bose Inc,5999,Miscellaneous,Private Limited,Ludhiana,Punjab,2025-02-07,UHFS8061607261976,Inactive,1949.7
MCH7176,"Sachar, Wali And Saha",4131,Travel,Individual,Kolkata,West Bengal,2026-02-13,7683191787,Active,980.72
MCH7679,Sodhi-Dugal,5411,Grocery,Individual,Jalandhar,Punjab,2023-01-23,8562313994,Active,975.38
MCH6829,"Natarajan, Thaker And Aggarwal",5912,Medical,Sole Proprietor,Mumbai,Maharashtra,2024-01-24,,Active,1746.05
MCH4180,"Iyer, Saha And Kumar",7011,Hotel & Lodging,Partnership,Lucknow,Uttar Pradesh,2025-04-16,2796320001,Active,3864.5
MCH4080,Jhaveri-Andra,5311,Department Store,Sole Proprietor,Jalandhar,Punjab,2024-06-18,,Active,4912.37
MCH8537,Sunder Llc,4131,Travel,Private Limited,Chennai,Tamil Nadu,2025-09-16,FNGX1491502830694,Inactive,1072.34
MCH2639,Sunder-Keer,5411,Grocery,Partnership,Jaipur,Rajasthan,2025-04-19,,Active,
MCH6643,"Bala, Palla And Srinivas",5942,Books & Stationery,Private Limited,Jalandhar,Punjab,2023-06-13,3868687292,Active,1698.35
MCH6208,Tak-Parmar,4814,Telecom,Private Limited,Lucknow,Uttar Pradesh,2024-03-16,XXXX8227,Suspended,
MCH8639,"Sodhi, Kala And Ramaswamy",5411,Grocery,Partnership,Pune,Maharashtra,2023-09-18,,Active,1544.0
MCH6574,"Thaman, Gupta And Barad",4814,Telecom,Private Limited,Pune,Maharashtra,2024-03-03,2887690427,Active,1371.71
MCH4980,Batra Llc,5411,Grocery,Individual,Pune,Maharashtra,,XXXX6176,Active,2806.42
MCH8046,Muni Llc,7011,Pharmacy,Partnership,Mumbai,Maharashtra,2024-12-11,GNMM4947998232253,Active,401.9
MCH5190,"Saini,Ranaandaggarwal",5411,Grocery,Sole Proprietor,Mumbai,Maharashtra,,4016367368,Active,1844.01
MCH2577,Dua Inc,5812,Restaurants & Food,Sole Proprietor,Bengaluru,Karnataka,2023-11-23,,Active,23536.65
MCH6034,Sane Inc,5912,Medical,Private Limited,Jaipur,Rajasthan,2025-10-18,5791425986,Active,1353.34
MCH4083,"Loyal, Dara And Sharaf",4814,Telecom,Individual,Chennai,Tamil Nadu,2024-02-15,,Active,1752.1
MCH8390,"Thakkar, Babu And Nagi",4131,Transportation,Private Limited,Hyderabad,Telangana,2024-03-25,XXXX7354,Active,2159.57
MCH9016,Upadhyay-Sethi,4814,Telecom,Partnership,Mumbai,Maharashtra,2025-07-27,XXXX7823,Active,764.46
MCH6780,"Bhatia, Dalal And Kapur",5999,Miscellaneous,Private Limited,Jalandhar,Punjab,2025-05-24,,Active,
MCH3201,Bahl And Sons,5942,Books & Stationery,Sole Proprietor,Amritsar,Punjab,2024-05-27,4264935431,Active,576.96
MCH9352,Chaudhary-Munshi,,Hotel & Lodging,Sole Proprietor,Hyderabad,Telangana,2025-12-27,1982708228,Inactive,295.19
MCH6091,Ratti-Kalita,5942,Books & Stationery,Sole Proprietor,Ludhiana,Punjab,2023-09-06,XXXX4886,Active,458.92
MCH3491,"Chawla, Tella And Madan",,Telecom,Sole Proprietor,Lucknow,Uttar Pradesh,2025-05-23,,Active,1044.7
MCH3426,"Morar, Dar And Raja",5311,Department Store,Individual,Jalandhar,Punjab,2023-10-25,XXXX0393,Inactive,1252.0
MCH2395,Sathe-Dixit,4131,Transportation,Private Limited,Chennai,Tamil Nadu,2023-12-24,,Active,941.52
MCH8330,Trivedi-Shan,,Restaurants & Food,Partnership,Hyderabad,Telangana,2024-11-05,2548494928,Active,4115.86
MCH7978,"Ganesan, Kohli And Savant",5999,Miscellaneous,Individual,Jaipur,Rajasthan,2023-02-15,XXXX8648,Active,2414.03
MCH8826,Mallick-Dasgupta,5311,Department Store,Private Limited,Jalandhar,Punjab,2023-02-09,2382228031,Active,1719.24
MCH3593,"Kara,Brarandapte",4814,Telecom,Private Limited,Mumbai,Maharashtra,2023-12-04,,Suspended,474.6
MCH9888,"Contractor, Mohanty And Devi",5912,Pharmacy,Sole Proprietor,Chennai,Tamil Nadu,2025-09-23,XXXX3253,Active,1367.96
MCH5154,Chauhan Inc,5411,Telecom,Partnership,Jalandhar,Punjab,2023-02-18,,Active,1206.43
MCH3371,Bath Plc,5411,Telecom,Private Limited,Chennai,Tamil Nadu,2024-06-16,XXXX9871,Active,1557.07
MCH1909,Murthy And Sons,5942,Books & Stationery,Sole Proprietor,Pune,Maharashtra,2023-11-25,6570869272,Active,823.0
MCH6152,Dasgupta-Das,5942,Books & Stationery,Private Limited,Jaipur,Rajasthan,2024-10-26,XXXX8744,Active,344.11
MCH4375,"Mani, Pillai And Soman",5311,Department Store,Sole Proprietor,Lucknow,Uttar Pradesh,2024-08-03,,Active,1050.41
MCH7380,"Gour, Jani And Mital",5999,Miscellaneous,Individual,Chennai,Tamil Nadu,2024-11-06,,Inactive,688.41
MCH4305,Padmanabhan-Thaker,4131,Transportation,Individual,Ludhiana,Punjab,2024-10-17,,Active,572.69
MCH7198,Rama And Sons,5912,Pharmacy,Partnership,Jaipur,Rajasthan,2023-02-15,6060043689,Active,1594.96
MCH1298,"Raghavan,Reddyandsangha",5942,Books & Stationery,Sole Proprietor,Hyderabad,Telangana,2025-04-28,XXXX0353,Active,364.92
MCH9510,Warri0R-Thakkar,4131,Transportation,Sole Proprietor,Bengaluru,Karnataka,2024-09-15,,Active,1261.0
MCH8799,"Dada, Ramaswamy And Dugal",5942,Books & Stationery,Private Limited,Hyderabad,Telangana,2023-09-04,STYQ1453146869201,Suspended,2080.34
MCH3453,"Sangha, Minhas And Patil",7011,Hotel & Lodging,Private Limited,Jaipur,Rajasthan,2023-11-15,5047749653,Active,
MCH6333,"Kumer, Butala And Sawhney",5699,Apparel & Fashion,Individual,Chennai,Tamil Nadu,2024-09-08,HRFV9386173143650,Active,831.77
MCH1255,La1A And S0Ns,4814,Telecom,Partnership,Kolkata,West Bengal,2023-07-19,8344362943,Inactive,772.22
MCH8379,Deep Group,5942,Books & Stationery,Private Limited,Kolkata,West Bengal,2026-01-29,XXXX9737,Suspended,469.0
MCH3147,Acharya-Uppal,4131,Travel,Individual,Chennai,Tamil Nadu,2024-02-10,1420771239,Active,343.0
MCH4236,Arora Plc,5942,Books & Stationery,Partnership,Amritsar,Punjab,2024-09-20,,Active,1427.88
MCH1675,"Sarma, Saxena And Chandran",,Department Store,Private Limited,Jaipur,Rajasthan,2023-09-06,,Suspended,1777.8
MCH6498,Peri-Saran,,Miscellaneous,Private Limited,Kolkata,West Bengal,2025-01-08,XXXX0646,Active,7077.96
MCH9849,Jayaraman Inc,5942,Books & Stationery,Individual,Kolkata,West Bengal,2026-02-11,8602198402,Active,1659.94
MCH8659,Sha Ltd,7011,Hotel & Lodging,Partnership,Mumbai,Maharashtra,2024-10-23,6929887204,Active,
MCH5707,De01 Gr0Up,5411,Grocery,Partnership,Hyderabad,Telangana,2023-09-19,NRWL7844875974966,Active,666.58
MCH8553,"Sane, Chaudhari And Rai",4814,Telecom,Private Limited,Lucknow,Uttar Pradesh,2025-01-05,,Inactive,375.66
MCH9390,"Minhas,Pauandnarayanan",4131,Travel,Individual,Ludhiana,Punjab,,,Active,2246.12
MCH9945,"Pant, Hayre And Pathak",4814,Telecom,Private Limited,Jalandhar,Punjab,2025-07-14,XXXX5088,Active,789.57
MCH9412,Nayak-Guha,4131,Transportation,Individual,Amritsar,Punjab,,XXXX5639,Active,2887.33
